,0,IP
"('11856_156', '192.168.220.47')",168,"('11856_156', '192.168.220.47')"
"('10203_90',)",737,"('10203_90',)"
"('10203_90', '192.168.220.51')",148,"('10203_90', '192.168.220.51')"
"('10695_26',)",737,"('10695_26',)"
"('10695_26', '192.168.220.51')",178,"('10695_26', '192.168.220.51')"
"('10748_61',)",737,"('10748_61',)"
"('10410_161',)",739,"('10410_161',)"
"('10410_161', '192.168.220.47')",167,"('10410_161', '192.168.220.47')"
"('10881_140', '192.168.210.57')",135,"('10881_140', '192.168.210.57')"
"('10881_140', '192.168.220.47')",312,"('10881_140', '192.168.220.47')"
"('10054_86',)",740,"('10054_86',)"
"('10054_86', '192.168.220.47')",137,"('10054_86', '192.168.220.47')"
"('10713_139', '192.168.220.47')",126,"('10713_139', '192.168.220.47')"
"('10713_139', '192.168.220.51')",145,"('10713_139', '192.168.220.51')"
"('10759_64',)",740,"('10759_64',)"
"('10759_64', '192.168.220.47')",212,"('10759_64', '192.168.220.47')"
"('10484_80', '192.168.210.46')",142,"('10484_80', '192.168.210.46')"
"('10484_80', '192.168.220.51')",264,"('10484_80', '192.168.220.51')"
"('10993_68',)",740,"('10993_68',)"
"('10993_68', '192.168.220.47')",265,"('10993_68', '192.168.220.47')"
"('12021_32', '192.168.220.47')",362,"('12021_32', '192.168.220.47')"
"('12021_32', '192.168.220.45')",379,"('12021_32', '192.168.220.45')"
"('10747_100', '192.168.220.47')",294,"('10747_100', '192.168.220.47')"
"('10747_100', '192.168.220.51')",318,"('10747_100', '192.168.220.51')"
"('10594_67', '192.168.220.47')",145,"('10594_67', '192.168.220.47')"
"('10594_67', '192.168.220.51')",177,"('10594_67', '192.168.220.51')"
"('10099_99',)",743,"('10099_99',)"
"('10099_99', '192.168.210.54')",135,"('10099_99', '192.168.210.54')"
"('10613_11',)",744,"('10613_11',)"
"('10613_11', '192.168.220.51')",144,"('10613_11', '192.168.220.51')"
"('10008_27',)",745,"('10008_27',)"
"('10945_168',)",746,"('10945_168',)"
"('10945_168', '192.168.220.51')",216,"('10945_168', '192.168.220.51')"
"('10097_89', '192.168.210.45')",151,"('10097_89', '192.168.210.45')"
"('10097_89', '192.168.220.47')",255,"('10097_89', '192.168.220.47')"
"('10204_68', '192.168.220.47')",132,"('10204_68', '192.168.220.47')"
"('10204_68', '192.168.220.45')",143,"('10204_68', '192.168.220.45')"
"('10204_68', '192.168.220.51')",206,"('10204_68', '192.168.220.51')"
"('11930_171',)",750,"('11930_171',)"
"('11930_171', '192.168.220.51')",678,"('11930_171', '192.168.220.51')"
"('10929_8', '192.168.210.46')",150,"('10929_8', '192.168.210.46')"
"('10929_8', '192.168.210.47')",154,"('10929_8', '192.168.210.47')"
"('10929_8', '192.168.220.51')",349,"('10929_8', '192.168.220.51')"
"('10543_112', '192.168.210.54')",186,"('10543_112', '192.168.210.54')"
"('10543_112', '192.168.220.47')",249,"('10543_112', '192.168.220.47')"
"('11810_89', '192.168.220.47')",180,"('11810_89', '192.168.220.47')"
"('11810_89', '192.168.220.51')",241,"('11810_89', '192.168.220.51')"
"('10478_58',)",755,"('10478_58',)"
"('10478_58', '192.168.220.51')",458,"('10478_58', '192.168.220.51')"
"('10432_96',)",755,"('10432_96',)"
"('10432_96', '192.168.220.42')",182,"('10432_96', '192.168.220.42')"
"('12929_143', '192.168.220.45')",141,"('12929_143', '192.168.220.45')"
"('12929_143', '192.168.220.47')",192,"('12929_143', '192.168.220.47')"
"('12929_143', '192.168.220.51')",331,"('12929_143', '192.168.220.51')"
"('11977_189', '192.168.220.51')",132,"('11977_189', '192.168.220.51')"
"('11977_189', '192.168.220.45')",328,"('11977_189', '192.168.220.45')"
"('11930_170',)",756,"('11930_170',)"
"('11930_170', '192.168.220.42')",152,"('11930_170', '192.168.220.42')"
"('10881_108', '192.168.210.55')",142,"('10881_108', '192.168.210.55')"
"('10881_108', '192.168.220.51')",151,"('10881_108', '192.168.220.51')"
"('10200_11',)",759,"('10200_11',)"
"('10200_11', '192.168.220.51')",161,"('10200_11', '192.168.220.51')"
"('11568_140',)",759,"('11568_140',)"
"('11568_140', '192.168.220.51')",150,"('11568_140', '192.168.220.51')"
"('10613_13',)",762,"('10613_13',)"
"('10613_13', '192.168.220.51')",134,"('10613_13', '192.168.220.51')"
"('10057_250', '192.168.220.51')",136,"('10057_250', '192.168.220.51')"
"('10057_250', '192.168.220.47')",219,"('10057_250', '192.168.220.47')"
"('10104_71', '192.168.220.51')",137,"('10104_71', '192.168.220.51')"
"('10104_71', '192.168.220.47')",150,"('10104_71', '192.168.220.47')"
"('12351_7', '192.168.220.47')",138,"('12351_7', '192.168.220.47')"
"('12351_7', '192.168.220.51')",325,"('12351_7', '192.168.220.51')"
"('10154_212',)",766,"('10154_212',)"
"('10154_212', '192.168.220.51')",748,"('10154_212', '192.168.220.51')"
"('10423_131', '192.168.210.47')",177,"('10423_131', '192.168.210.47')"
"('10423_131', '192.168.220.47')",264,"('10423_131', '192.168.220.47')"
"('10793_3', '192.168.220.51')",132,"('10793_3', '192.168.220.51')"
"('10793_3', '192.168.220.47')",205,"('10793_3', '192.168.220.47')"
"('10436_141', '192.168.220.51')",133,"('10436_141', '192.168.220.51')"
"('10436_141', '192.168.220.47')",192,"('10436_141', '192.168.220.47')"
"('13923_70', '192.168.210.52')",367,"('13923_70', '192.168.210.52')"
"('13923_70', '192.168.210.54')",387,"('13923_70', '192.168.210.54')"
"('12769_35', '192.168.220.42')",150,"('12769_35', '192.168.220.42')"
"('12769_35', '192.168.220.45')",172,"('12769_35', '192.168.220.45')"
"('12769_35', '192.168.220.51')",317,"('12769_35', '192.168.220.51')"
"('10250_17',)",772,"('10250_17',)"
"('10250_17', '192.168.220.47')",184,"('10250_17', '192.168.220.47')"
"('10432_98', '192.168.220.48')",145,"('10432_98', '192.168.220.48')"
"('10432_98', '192.168.220.51')",148,"('10432_98', '192.168.220.51')"
"('10432_98', '192.168.220.47')",208,"('10432_98', '192.168.220.47')"
"('10045_106', '192.168.220.51')",142,"('10045_106', '192.168.220.51')"
"('10045_106', '192.168.220.42')",144,"('10045_106', '192.168.220.42')"
"('10022_207',)",774,"('10022_207',)"
"('10022_207', '192.168.220.51')",597,"('10022_207', '192.168.220.51')"
"('12204_155',)",776,"('12204_155',)"
"('12204_155', '192.168.210.57')",226,"('12204_155', '192.168.210.57')"
"('10493_228',)",779,"('10493_228',)"
"('10493_228', '192.168.220.47')",131,"('10493_228', '192.168.220.47')"
"('13776_239',)",779,"('13776_239',)"
"('13776_239', '192.168.220.51')",463,"('13776_239', '192.168.220.51')"
"('10045_52',)",780,"('10045_52',)"
"('10045_52', '192.168.220.47')",198,"('10045_52', '192.168.220.47')"
"('10099_154',)",780,"('10099_154',)"
"('10099_154', '192.168.220.51')",336,"('10099_154', '192.168.220.51')"
"('10008_18',)",783,"('10008_18',)"
"('10008_18', '192.168.220.51')",188,"('10008_18', '192.168.220.51')"
"('12963_231', '192.168.220.47')",128,"('12963_231', '192.168.220.47')"
"('12963_231', '192.168.220.43')",141,"('12963_231', '192.168.220.43')"
"('12963_231', '192.168.210.45')",170,"('12963_231', '192.168.210.45')"
"('13225_11', '192.168.220.50')",218,"('13225_11', '192.168.220.50')"
"('13225_11', '192.168.210.46')",308,"('13225_11', '192.168.210.46')"
"('10429_137', '192.168.220.45')",128,"('10429_137', '192.168.220.45')"
"('10429_137', '192.168.220.51')",292,"('10429_137', '192.168.220.51')"
"('11400_5', '192.168.210.48')",130,"('11400_5', '192.168.210.48')"
"('11400_5', '192.168.210.47')",134,"('11400_5', '192.168.210.47')"
"('11400_5', '192.168.220.47')",388,"('11400_5', '192.168.220.47')"
"('10167_53', '192.168.220.49')",206,"('10167_53', '192.168.220.49')"
"('10167_53', '192.168.220.47')",297,"('10167_53', '192.168.220.47')"
"('10369_173', '192.168.210.52')",356,"('10369_173', '192.168.210.52')"
"('10369_173', '192.168.210.54')",373,"('10369_173', '192.168.210.54')"
"('11426_122', '192.168.220.49')",127,"('11426_122', '192.168.220.49')"
"('11426_122', '192.168.220.45')",133,"('11426_122', '192.168.220.45')"
"('11426_122', '192.168.210.53')",198,"('11426_122', '192.168.210.53')"
"('10432_97',)",792,"('10432_97',)"
"('10432_97', '192.168.220.50')",220,"('10432_97', '192.168.220.50')"
"('10288_211',)",793,"('10288_211',)"
"('10288_211', '192.168.220.51')",737,"('10288_211', '192.168.220.51')"
"('11651_45',)",794,"('11651_45',)"
"('11651_45', '192.168.220.43')",129,"('11651_45', '192.168.220.43')"
"('10952_16',)",796,"('10952_16',)"
"('10952_16', '192.168.220.50')",219,"('10952_16', '192.168.220.50')"
"('10092_4', '192.168.220.42')",168,"('10092_4', '192.168.220.42')"
"('10092_4', '192.168.220.47')",215,"('10092_4', '192.168.220.47')"
"('11534_124',)",801,"('11534_124',)"
"('11534_124', '192.168.220.47')",162,"('11534_124', '192.168.220.47')"
"('11133_98',)",806,"('11133_98',)"
"('11133_98', '192.168.220.51')",207,"('11133_98', '192.168.220.51')"
"('11590_51', '192.168.220.42')",133,"('11590_51', '192.168.220.42')"
"('11590_51', '192.168.220.51')",185,"('11590_51', '192.168.220.51')"
"('10687_207', '192.168.220.42')",134,"('10687_207', '192.168.220.42')"
"('10687_207', '192.168.210.54')",155,"('10687_207', '192.168.210.54')"
"('10687_207', '192.168.210.57')",230,"('10687_207', '192.168.210.57')"
"('10546_241', '192.168.210.45')",173,"('10546_241', '192.168.210.45')"
"('10546_241', '192.168.220.47')",315,"('10546_241', '192.168.220.47')"
"('10503_50', '192.168.220.47')",193,"('10503_50', '192.168.220.47')"
"('10503_50', '192.168.220.45')",322,"('10503_50', '192.168.220.45')"
"('10104_93',)",811,"('10104_93',)"
"('10104_93', '192.168.220.47')",198,"('10104_93', '192.168.220.47')"
"('10592_211', '192.168.220.47')",144,"('10592_211', '192.168.220.47')"
"('10592_211', '192.168.220.51')",152,"('10592_211', '192.168.220.51')"
"('10914_186', '192.168.220.45')",139,"('10914_186', '192.168.220.45')"
"('10914_186', '192.168.220.51')",164,"('10914_186', '192.168.220.51')"
"('10722_18',)",813,"('10722_18',)"
"('10722_18', '192.168.220.47')",172,"('10722_18', '192.168.220.47')"
"('12222_30', '192.168.210.55')",141,"('12222_30', '192.168.210.55')"
"('12222_30', '192.168.210.48')",395,"('12222_30', '192.168.210.48')"
"('11160_31',)",814,"('11160_31',)"
"('11160_31', '192.168.220.51')",415,"('11160_31', '192.168.220.51')"
"('13046_134', '192.168.220.46')",289,"('13046_134', '192.168.220.46')"
"('13046_134', '192.168.210.56')",526,"('13046_134', '192.168.210.56')"
"('12467_181', '192.168.220.46')",212,"('12467_181', '192.168.220.46')"
"('12467_181', '192.168.220.51')",522,"('12467_181', '192.168.220.51')"
"('10008_8',)",818,"('10008_8',)"
"('10008_8', '192.168.220.51')",331,"('10008_8', '192.168.220.51')"
"('10057_10', '192.168.210.56')",138,"('10057_10', '192.168.210.56')"
"('10057_10', '192.168.220.42')",179,"('10057_10', '192.168.220.42')"
"('10057_10', '192.168.220.50')",305,"('10057_10', '192.168.220.50')"
"('10417_169', '192.168.220.45')",127,"('10417_169', '192.168.220.45')"
"('10417_169', '192.168.220.51')",193,"('10417_169', '192.168.220.51')"
"('10944_154', '192.168.220.45')",126,"('10944_154', '192.168.220.45')"
"('10944_154', '192.168.210.53')",145,"('10944_154', '192.168.210.53')"
"('10944_154', '192.168.220.51')",244,"('10944_154', '192.168.220.51')"
"('10099_105', '192.168.220.45')",182,"('10099_105', '192.168.220.45')"
"('10099_105', '192.168.220.47')",621,"('10099_105', '192.168.220.47')"
"('10086_110', '192.168.220.47')",142,"('10086_110', '192.168.220.47')"
"('10086_110', '192.168.210.48')",189,"('10086_110', '192.168.210.48')"
"('10529_11', '192.168.220.48')",160,"('10529_11', '192.168.220.48')"
"('10529_11', '192.168.220.51')",175,"('10529_11', '192.168.220.51')"
"('10529_11', '192.168.220.47')",322,"('10529_11', '192.168.220.47')"
"('10626_228',)",824,"('10626_228',)"
"('10626_228', '192.168.220.47')",192,"('10626_228', '192.168.220.47')"
"('10743_191',)",824,"('10743_191',)"
"('10743_191', '192.168.220.47')",210,"('10743_191', '192.168.220.47')"
"('10771_117',)",825,"('10771_117',)"
"('10771_117', '192.168.220.50')",131,"('10771_117', '192.168.220.50')"
"('11506_12', '192.168.220.50')",210,"('11506_12', '192.168.220.50')"
"('11506_12', '192.168.220.45')",221,"('11506_12', '192.168.220.45')"
"('11506_12', '192.168.220.43')",324,"('11506_12', '192.168.220.43')"
"('10234_125',)",826,"('10234_125',)"
"('10234_125', '192.168.220.51')",328,"('10234_125', '192.168.220.51')"
"('10606_75',)",828,"('10606_75',)"
"('10606_75', '192.168.220.51')",495,"('10606_75', '192.168.220.51')"
"('10407_170', '192.168.220.45')",126,"('10407_170', '192.168.220.45')"
"('10407_170', '192.168.220.47')",276,"('10407_170', '192.168.220.47')"
"('10045_103', '192.168.210.57')",126,"('10045_103', '192.168.210.57')"
"('10045_103', '192.168.220.46')",142,"('10045_103', '192.168.220.46')"
"('10045_103', '192.168.220.47')",186,"('10045_103', '192.168.220.47')"
"('10045_103', '192.168.220.51')",246,"('10045_103', '192.168.220.51')"
"('10814_123', '192.168.210.53')",126,"('10814_123', '192.168.210.53')"
"('10814_123', '192.168.220.47')",148,"('10814_123', '192.168.220.47')"
"('10814_123', '192.168.210.46')",204,"('10814_123', '192.168.210.46')"
"('10814_123', '192.168.220.51')",260,"('10814_123', '192.168.220.51')"
"('10254_87',)",831,"('10254_87',)"
"('10254_87', '192.168.220.51')",386,"('10254_87', '192.168.220.51')"
"('10712_185', '192.168.210.54')",139,"('10712_185', '192.168.210.54')"
"('10712_185', '192.168.210.55')",229,"('10712_185', '192.168.210.55')"
"('10712_185', '192.168.220.47')",322,"('10712_185', '192.168.220.47')"
"('10879_140',)",832,"('10879_140',)"
"('10879_140', '192.168.210.57')",410,"('10879_140', '192.168.210.57')"
"('11530_20', '192.168.220.51')",205,"('11530_20', '192.168.220.51')"
"('11530_20', '192.168.220.48')",222,"('11530_20', '192.168.220.48')"
"('11354_213', '192.168.220.43')",137,"('11354_213', '192.168.220.43')"
"('11354_213', '192.168.220.47')",303,"('11354_213', '192.168.220.47')"
"('11752_128',)",835,"('11752_128',)"
"('11752_128', '192.168.220.47')",797,"('11752_128', '192.168.220.47')"
"('10724_198',)",836,"('10724_198',)"
"('10724_198', '192.168.220.51')",230,"('10724_198', '192.168.220.51')"
"('10088_213',)",837,"('10088_213',)"
"('10088_213', '192.168.220.43')",156,"('10088_213', '192.168.220.43')"
"('10345_183',)",839,"('10345_183',)"
"('10345_183', '192.168.220.47')",272,"('10345_183', '192.168.220.47')"
"('10941_174',)",840,"('10941_174',)"
"('10941_174', '192.168.220.51')",264,"('10941_174', '192.168.220.51')"
"('10937_116', '192.168.220.51')",203,"('10937_116', '192.168.220.51')"
"('10937_116', '192.168.210.52')",216,"('10937_116', '192.168.210.52')"
"('10937_116', '192.168.220.47')",264,"('10937_116', '192.168.220.47')"
"('10057_129', '192.168.220.42')",165,"('10057_129', '192.168.220.42')"
"('10057_129', '192.168.220.47')",440,"('10057_129', '192.168.220.47')"
"('10045_211', '192.168.220.51')",170,"('10045_211', '192.168.220.51')"
"('10045_211', '192.168.220.47')",206,"('10045_211', '192.168.220.47')"
"('10465_29', '192.168.220.51')",129,"('10465_29', '192.168.220.51')"
"('10465_29', '192.168.220.47')",180,"('10465_29', '192.168.220.47')"
"('11138_148', '192.168.220.51')",127,"('11138_148', '192.168.220.51')"
"('11138_148', '192.168.220.47')",172,"('11138_148', '192.168.220.47')"
"('13184_115',)",843,"('13184_115',)"
"('13184_115', '192.168.210.49')",843,"('13184_115', '192.168.210.49')"
"('11411_17', '192.168.210.47')",136,"('11411_17', '192.168.210.47')"
"('11411_17', '192.168.220.47')",188,"('11411_17', '192.168.220.47')"
"('10008_75',)",845,"('10008_75',)"
"('10008_75', '192.168.210.55')",305,"('10008_75', '192.168.210.55')"
"('10766_69', '192.168.220.43')",132,"('10766_69', '192.168.220.43')"
"('10766_69', '192.168.220.49')",154,"('10766_69', '192.168.220.49')"
"('10766_69', '192.168.220.51')",356,"('10766_69', '192.168.220.51')"
"('10669_14', '192.168.220.51')",164,"('10669_14', '192.168.220.51')"
"('10669_14', '192.168.220.47')",298,"('10669_14', '192.168.220.47')"
"('10914_184', '192.168.220.49')",157,"('10914_184', '192.168.220.49')"
"('10914_184', '192.168.220.50')",212,"('10914_184', '192.168.220.50')"
"('10914_184', '192.168.220.51')",225,"('10914_184', '192.168.220.51')"
"('10185_224',)",848,"('10185_224',)"
"('10185_224', '192.168.220.51')",236,"('10185_224', '192.168.220.51')"
"('10272_124', '192.168.210.55')",265,"('10272_124', '192.168.210.55')"
"('10272_124', '192.168.220.47')",584,"('10272_124', '192.168.220.47')"
"('12172_121', '192.168.220.42')",146,"('12172_121', '192.168.220.42')"
"('12172_121', '192.168.220.51')",218,"('12172_121', '192.168.220.51')"
"('10585_4', '192.168.220.50')",149,"('10585_4', '192.168.220.50')"
"('10585_4', '192.168.220.51')",159,"('10585_4', '192.168.220.51')"
"('10585_4', '192.168.210.54')",290,"('10585_4', '192.168.210.54')"
"('10474_186', '192.168.220.51')",154,"('10474_186', '192.168.220.51')"
"('10474_186', '192.168.220.45')",246,"('10474_186', '192.168.220.45')"
"('10045_186', '192.168.210.47')",150,"('10045_186', '192.168.210.47')"
"('10045_186', '192.168.220.51')",227,"('10045_186', '192.168.220.51')"
"('10201_235', '192.168.220.50')",146,"('10201_235', '192.168.220.50')"
"('10201_235', '192.168.220.51')",177,"('10201_235', '192.168.220.51')"
"('10234_57',)",857,"('10234_57',)"
"('10234_57', '192.168.220.51')",706,"('10234_57', '192.168.220.51')"
"('10775_7',)",858,"('10775_7',)"
"('10775_7', '192.168.220.42')",140,"('10775_7', '192.168.220.42')"
"('10781_171',)",858,"('10781_171',)"
"('10665_130',)",860,"('10665_130',)"
"('10665_130', '192.168.220.47')",327,"('10665_130', '192.168.220.47')"
"('10058_140', '192.168.220.47')",238,"('10058_140', '192.168.220.47')"
"('10058_140', '192.168.210.57')",274,"('10058_140', '192.168.210.57')"
"('11318_230',)",861,"('11318_230',)"
"('11318_230', '192.168.220.47')",254,"('11318_230', '192.168.220.47')"
"('10090_80',)",863,"('10090_80',)"
"('10090_80', '192.168.220.51')",221,"('10090_80', '192.168.220.51')"
"('10671_11', '192.168.220.51')",138,"('10671_11', '192.168.220.51')"
"('10671_11', '192.168.210.57')",346,"('10671_11', '192.168.210.57')"
"('10689_102', '192.168.210.52')",142,"('10689_102', '192.168.210.52')"
"('10689_102', '192.168.220.51')",235,"('10689_102', '192.168.220.51')"
"('10904_23', '192.168.210.47')",126,"('10904_23', '192.168.210.47')"
"('10904_23', '192.168.220.47')",294,"('10904_23', '192.168.220.47')"
"('11988_210', '192.168.220.47')",210,"('11988_210', '192.168.220.47')"
"('11988_210', '192.168.220.51')",372,"('11988_210', '192.168.220.51')"
"('10087_237',)",867,"('10087_237',)"
"('10087_237', '192.168.220.47')",192,"('10087_237', '192.168.220.47')"
"('10527_58',)",868,"('10527_58',)"
"('10527_58', '192.168.220.51')",150,"('10527_58', '192.168.220.51')"
"('10549_131', '192.168.210.45')",235,"('10549_131', '192.168.210.45')"
"('10549_131', '192.168.220.47')",397,"('10549_131', '192.168.220.47')"
"('10889_16', '192.168.220.51')",148,"('10889_16', '192.168.220.51')"
"('10889_16', '192.168.220.47')",176,"('10889_16', '192.168.220.47')"
