,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
0,10030_137,192.168.210.49,1.0,"['10030_137', '192.168.210.49']","('10030_137', '192.168.210.49')",126,0.0055878965648682895,13.267999999999999,463,7.259392528474322e-06,0.0009146834585877646,672,0,0,67
134,10471_133,192.168.210.47,0.8308457711442786,"['10471_133', '192.168.210.47']","('10471_133', '192.168.210.47')",167,0.011665098130695299,9.989999999999998,457,5.465882677077062e-06,0.0009128024070718694,673,,,67
522,10176_66,192.168.220.47,0.41922290388548056,"['10176_66', '192.168.220.47']","('10176_66', '192.168.220.47')",205,0.005969185408087848,8.120000000000001,404,4.442739473259836e-06,0.0009107615920182664,674,,,67
277,10730_86,192.168.220.51,0.4402730375426621,"['10730_86', '192.168.220.51']","('10730_86', '192.168.220.51')",129,0.018543496985357455,12.740000000000002,317,6.970505035631812e-06,0.0008991951495965038,675,,,67
443,11118_78,192.168.210.54,0.5693430656934306,"['11118_78', '192.168.210.54']","('11118_78', '192.168.210.54')",234,0.0047011039886039885,6.991,373,3.8250236031477225e-06,0.0008950555231365671,676,,,67
153,10661_104,192.168.220.51,0.8518518518518519,"['10661_104', '192.168.220.51']","('10661_104', '192.168.220.51')",184,0.011750445286810369,8.775000000000007,304,4.801113162297424e-06,0.0008834048218627261,677,,,67
476,10400_246,192.168.220.51,0.29504504504504503,"['10400_246', '192.168.220.51']","('10400_246', '192.168.220.51')",131,0.018076981923928495,12.302000000000001,354,6.730859729069272e-06,0.0008817426245080746,678,,,67
477,11157_128,192.168.210.49,0.2882882882882883,"['11157_128', '192.168.210.49']","('11157_128', '192.168.210.49')",128,0.028353152901785725,12.564,270,6.874209204684306e-06,0.0008798987781995912,679,,,67
312,11566_138,192.168.220.51,0.4208860759493671,"['11566_138', '192.168.220.51']","('11566_138', '192.168.220.51')",133,0.016909880491271467,11.966,335,6.547022233624037e-06,0.0008707539570719969,680,,,68
794,13250_125,192.168.220.47,0.41818181818181815,"['13250_125', '192.168.220.47']","('13250_125', '192.168.220.47')",460,0.0023088043478260854,3.4489999999999985,641,1.8870700053292074e-06,0.0008680522024514354,681,,,68
659,10045_80,192.168.220.51,0.36942675159235666,"['10045_80', '192.168.220.51']","('10045_80', '192.168.220.51')",232,0.006622552746062864,6.831999999999999,593,3.738029074053102e-06,0.0008672227451803196,682,,,68
93,10088_191,192.168.210.53,1.0,"['10088_191', '192.168.210.53']","('10088_191', '192.168.210.53')",180,0.004377843102817616,8.789,704,4.808773057940972e-06,0.0008655791504293749,683,,,68
304,12494_177,192.168.210.45,0.4290322580645161,"['12494_177', '192.168.210.45']","('12494_177', '192.168.210.45')",133,0.016518102344606107,11.790999999999999,326,6.451273538079644e-06,0.0008580193805645927,684,,,68
290,11654_64,192.168.220.47,0.4158415841584158,"['11654_64', '192.168.220.47']","('11654_64', '192.168.220.47')",126,0.017281143684010222,12.360999999999999,338,6.7631407178528104e-06,0.0008521557304494541,685,,,68
33,12056_21,192.168.220.43,1.0,"['12056_21', '192.168.220.43']","('12056_21', '192.168.220.43')",144,0.004078573724144368,10.761000000000006,1365,5.8877240728755064e-06,0.0008478322664940729,686,,,68
157,11602_5,192.168.220.51,0.6513761467889908,"['11602_5', '192.168.220.51']","('11602_5', '192.168.220.51')",142,0.0075055299908137535,10.899000000000001,391,5.963228758504797e-06,0.0008467784837076812,687,,,68
151,10003_113,192.168.220.51,0.6822429906542056,"['10003_113', '192.168.220.51']","('10003_113', '192.168.220.51')",146,0.008158840472357796,10.598,470,5.798541002168441e-06,0.0008465869863165924,688,,,68
57,10343_180,192.168.220.43,0.8227848101265823,"['10343_180', '192.168.220.43']","('10343_180', '192.168.220.43')",130,0.015997505400582323,11.816000000000004,296,6.464951923157418e-06,0.0008404437500104643,689,,,68
138,10003_51,192.168.220.51,1.0,"['10003_51', '192.168.220.51']","('10003_51', '192.168.220.51')",204,0.004349498221005574,7.469999999999997,391,4.087101461237802e-06,0.0008337686980925117,690,,,69
103,12359_101,192.168.210.56,0.7802197802197802,"['12359_101', '192.168.210.56']","('12359_101', '192.168.210.56')",142,0.011342090421315775,10.722,594,5.866385792154181e-06,0.0008330267824858936,691,,,69
694,10045_76,192.168.220.47,0.43270622286541244,"['10045_76', '192.168.220.47']","('10045_76', '192.168.220.47')",299,0.002776170249101952,5.077,630,2.7778064415936183e-06,0.0008305641260364919,692,,,69
661,11401_32,192.168.220.47,0.2555205047318612,"['11401_32', '192.168.220.47']","('11401_32', '192.168.220.47')",162,0.008904768782633273,9.335000000000003,791,5.107508988039479e-06,0.0008274164560623956,693,,,69
452,10030_170,192.168.220.51,0.3062200956937799,"['10030_170', '192.168.220.51']","('10030_170', '192.168.220.51')",128,0.009199534507061102,11.767000000000007,969,6.438142288404988e-06,0.0008240822129158385,694,,,69
18,10123_77,192.168.220.42,1.0,"['10123_77', '192.168.220.42']","('10123_77', '192.168.220.42')",136,0.019454971988795516,11.058,230,6.050223287599416e-06,0.0008228303671135206,695,,,69
474,10050_16,192.168.220.51,0.29638009049773756,"['10050_16', '192.168.220.51']","('10050_16', '192.168.220.51')",131,0.010223642663122368,11.44699999999999,912,6.263058959409519e-06,0.0008204607236826471,696,,,69
246,11317_14,192.168.220.51,0.6356877323420075,"['11317_14', '192.168.220.51']","('11317_14', '192.168.220.51')",171,0.019234892787524372,8.737000000000002,265,4.78032201697921e-06,0.0008174350649034449,697,,,69
671,10966_27,192.168.220.51,0.2725880551301684,"['10966_27', '192.168.220.51']","('10966_27', '192.168.220.51')",178,0.013437063046192257,8.355,394,4.571316292990878e-06,0.0008136943001523763,698,,,69
525,10526_81,192.168.220.51,0.2682926829268293,"['10526_81', '192.168.220.51']","('10526_81', '192.168.220.51')",132,0.015650180375180376,11.207999999999997,446,6.132293598066037e-06,0.0008094627549447168,699,,,69
394,10993_137,192.168.220.51,0.44021739130434784,"['10993_137', '192.168.220.51']","('10993_137', '192.168.220.51')",162,0.011670132696521587,9.099000000000006,391,4.978385032905328e-06,0.0008064983753306631,700,,,70
126,11769_156,192.168.220.51,0.7653061224489796,"['11769_156', '192.168.220.51']","('11769_156', '192.168.220.51')",150,0.005331235226131548,9.82,2760,5.372869658548224e-06,0.0008059304487822335,701,,,70
569,10966_92,192.168.220.47,0.2537313432835821,"['10966_92', '192.168.220.47']","('10966_92', '192.168.220.47')",136,0.012609601795263561,10.796,313,5.906873811984381e-06,0.0008033348384298758,702,,,70
28,11925_110,192.168.220.49,1.0,"['11925_110', '192.168.220.49']","('11925_110', '192.168.220.49')",141,0.010764119236347021,10.393000000000002,675,5.6863782445307235e-06,0.000801779332478832,703,,,70
200,12893_235,192.168.220.51,0.6446280991735537,"['12893_235', '192.168.220.51']","('12893_235', '192.168.220.51')",156,0.02488941679235799,9.320000000000004,305,5.099301956992818e-06,0.0007954911052908796,704,,,70
632,10901_102,192.168.220.51,0.2521150592216582,"['10901_102', '192.168.220.51']","('10901_102', '192.168.220.51')",149,0.006580427932224831,9.717999999999996,994,5.317061847430918e-06,0.0007922422152672068,705,,,70
194,10660_100,192.168.220.47,0.6,"['10660_100', '192.168.220.47']","('10660_100', '192.168.220.47')",144,0.011066858812483813,9.960999999999999,581,5.4500157503868485e-06,0.0007848022680557061,706,,,70
509,11449_239,192.168.220.51,0.39462809917355374,"['11449_239', '192.168.220.51']","('11449_239', '192.168.220.51')",191,0.009058205276398992,7.496999999999999,394,4.101874117121795e-06,0.0007834579563702629,707,,,70
273,12370_168,192.168.220.51,0.43448275862068964,"['12370_168', '192.168.220.51']","('12370_168', '192.168.220.51')",126,0.024885824514991186,11.346000000000002,228,6.207798283695332e-06,0.0007821825837456118,708,,,70
538,10543_123,192.168.210.54,0.37351778656126483,"['10543_123', '192.168.210.54']","('10543_123', '192.168.210.54')",189,0.010810185185185185,7.5329999999999995,201,4.121570991633785e-06,0.0007789769174187853,709,,,70
221,10693_198,192.168.220.51,0.5,"['10693_198', '192.168.220.51']","('10693_198', '192.168.220.51')",128,0.019514648437500004,11.117000000000004,321,6.082504276382956e-06,0.0007785605473770184,710,,,71
495,10526_84,192.168.220.51,0.33043478260869563,"['10526_84', '192.168.220.51']","('10526_84', '192.168.220.51')",152,0.011777098997493726,9.355000000000002,514,5.118451696101696e-06,0.0007780046578074578,711,,,71
17,10650_38,192.168.220.47,1.0,"['10650_38', '192.168.220.47']","('10650_38', '192.168.220.47')",135,0.004026480096841787,10.530999999999995,877,5.7618829301600125e-06,0.0007778541955716017,712,,,71
95,13199_252,192.168.210.57,0.8666666666666667,"['13199_252', '192.168.210.57']","('13199_252', '192.168.210.57')",156,0.007136192157433078,9.021,386,4.9357084714626815e-06,0.0007699705215481784,713,,,71
71,12468_100,192.168.220.47,1.0,"['12468_100', '192.168.220.47']","('12468_100', '192.168.220.47')",165,0.003386029707567141,8.516,438,4.659405092891719e-06,0.0007688018403271337,714,,,71
563,11328_135,192.168.220.51,0.24812030075187969,"['11328_135', '192.168.220.51']","('11328_135', '192.168.220.51')",132,0.01595623496873497,10.417,344,5.699509494205382e-06,0.0007523352532351104,715,,,71
267,11463_157,192.168.220.51,0.45454545454545453,"['11463_157', '192.168.220.51']","('11463_157', '192.168.220.51')",130,0.018613183760683764,10.555999999999997,313,5.775561315237784e-06,0.0007508229709809119,716,,,71
283,10021_133,192.168.210.54,0.6666666666666666,"['10021_133', '192.168.210.54']","('10021_133', '192.168.210.54')",198,0.0033214459495252402,6.867999999999999,833,3.757725948565092e-06,0.0007440297378158881,717,,,71
356,10773_237,192.168.220.42,0.3786127167630058,"['10773_237', '192.168.220.42']","('10773_237', '192.168.220.42')",131,0.023086126257118623,10.297,278,5.633853245832084e-06,0.0007380347752040029,718,,,71
190,10292_197,192.168.220.51,0.6694915254237288,"['10292_197', '192.168.220.51']","('10292_197', '192.168.220.51')",158,0.011756540084388183,8.506999999999998,599,4.654480874263719e-06,0.0007354079781336677,719,,,71
174,11777_119,192.168.220.51,0.5803571428571429,"['11777_119', '192.168.220.51']","('11777_119', '192.168.220.51')",130,0.017265473137973147,10.323000000000004,322,5.648078766312967e-06,0.0007342502396206857,720,,,72
451,13886_112,192.168.220.51,0.302158273381295,"['13886_112', '192.168.220.51']","('13886_112', '192.168.220.51')",126,0.004874320070870235,10.562000000000001,464,5.778844127656451e-06,0.0007281343600847128,721,,,72
62,10694_28,192.168.220.51,0.9506172839506173,"['10694_28', '192.168.220.51']","('10694_28', '192.168.220.51')",154,0.012484405277262418,8.634999999999998,308,4.724514205861905e-06,0.0007275751877027334,722,,,72
718,10845_14,192.168.220.47,0.22343324250681199,"['10845_14', '192.168.220.47']","('10845_14', '192.168.220.47')",164,0.005982831362404534,8.030999999999997,280,4.39404442238297e-06,0.0007206232852708071,723,,,72
23,13227_120,192.168.220.48,1.0,"['13227_120', '192.168.220.48']","('13227_120', '192.168.220.48')",138,0.019958937198067635,9.529,170,5.213653256242976e-06,0.0007194841493615307,724,,,72
12,10057_27,192.168.220.43,1.0,"['10057_27', '192.168.220.43']","('10057_27', '192.168.220.43')",133,0.005007531834649768,9.765000000000002,433,5.34277721137713e-06,0.0007105893691131583,725,,,72
417,10123_66,192.168.220.51,0.3917525773195876,"['10123_66', '192.168.220.51']","('10123_66', '192.168.220.51')",152,0.008401370614035085,8.473,251,4.635878270557954e-06,0.0007046534971248091,726,,,72
331,11351_175,192.168.220.51,0.401840490797546,"['11351_175', '192.168.220.51']","('11351_175', '192.168.220.51')",131,0.014649257845631897,9.795,334,5.359191273470454e-06,0.0007020540568246296,727,,,72
75,11701_221,192.168.220.51,0.7678571428571429,"['11701_221', '192.168.220.51']","('11701_221', '192.168.220.51')",129,0.016699267872523692,9.881,311,5.406244918137984e-06,0.0006974055944397999,728,,,72
379,10407_79,192.168.220.47,0.35,"['10407_79', '192.168.220.47']","('10407_79', '192.168.220.47')",126,0.029557246787603932,10.115,241,5.534274602465915e-06,0.0006973185999107054,729,,,72
532,11663_231,192.168.210.52,0.25301204819277107,"['11663_231', '192.168.210.52']","('11663_231', '192.168.210.52')",126,0.01852924225245654,10.1,271,5.526067571419252e-06,0.0006962845139988257,730,,,73
480,11974_231,192.168.220.47,0.36771300448430494,"['11974_231', '192.168.220.47']","('11974_231', '192.168.220.47')",164,0.0037725008642824115,7.738000000000001,453,4.233733749271504e-06,0.0006943323348805266,731,,,73
125,12311_115,192.168.220.51,0.6923076923076923,"['12311_115', '192.168.220.51']","('12311_115', '192.168.220.51')",135,0.01568331569664903,9.289000000000001,309,5.0823407594963805e-06,0.0006861160025320113,732,,,73
770,10891_103,192.168.220.47,0.2038073908174692,"['10891_103', '192.168.220.47']","('10891_103', '192.168.220.47')",182,0.006179313406373842,6.830000000000002,457,3.7369348032468816e-06,0.0006801221341909325,733,,,73
299,13584_31,192.168.210.47,0.6470588235294118,"['13584_31', '192.168.210.47']","('13584_31', '192.168.210.47')",198,0.006908232199226384,6.194000000000001,728,3.3889566868684018e-06,0.0006710134239999436,734,,,73
673,10008_17,192.168.220.42,0.40916030534351144,"['10008_17', '192.168.220.42']","('10008_17', '192.168.220.42')",268,0.0019351976708834773,4.5280000000000005,666,2.4774291052857802e-06,0.0006639510002165891,735,,,73
204,10981_41,192.168.220.51,0.7377049180327869,"['10981_41', '192.168.220.51']","('10981_41', '192.168.220.51')",180,0.005866614913475883,6.725999999999998,625,3.680032721323355e-06,0.0006624058898382039,736,,,73
371,14457_254,192.168.210.48,0.6929577464788732,"['14457_254', '192.168.210.48']","('14457_254', '192.168.210.48')",246,0.001409255158429373,4.915999999999999,608,2.689717641692776e-06,0.000661670539856423,737,,,73
464,10057_56,192.168.220.50,0.5757575757575758,"['10057_56', '192.168.220.50']","('10057_56', '192.168.220.50')",247,0.001279441056344044,4.845999999999999,698,2.651418163475019e-06,0.0006549002863783297,738,,,73
90,12571_92,192.168.220.47,0.7640449438202247,"['12571_92', '192.168.220.47']","('12571_92', '192.168.220.47')",136,0.013198301820728292,8.768999999999998,279,4.797830349878754e-06,0.0006525049275835106,739,,,73
378,10884_108,192.168.220.51,0.39444444444444443,"['10884_108', '192.168.220.51']","('10884_108', '192.168.220.51')",142,0.013026257545271628,8.380999999999998,259,4.585541813471758e-06,0.0006511469375129896,740,,,74
268,10593_206,192.168.220.47,0.4513888888888889,"['10593_206', '192.168.220.47']","('10593_206', '192.168.220.47')",130,0.010160650183150184,9.139,251,5.000270449029758e-06,0.0006500351583738686,741,,,74
97,12803_143,192.168.220.51,0.9005524861878453,"['12803_143', '192.168.220.51']","('12803_143', '192.168.220.51')",163,0.010421491868731134,7.167,297,3.921319434095226e-06,0.0006391750677575219,742,,,74
342,12772_167,192.168.220.45,0.39285714285714285,"['12772_167', '192.168.220.45']","('12772_167', '192.168.220.45')",132,0.024718855218855217,8.847999999999999,175,4.841054046724509e-06,0.0006390191341676352,743,,,74
40,13600_4,192.168.220.51,0.87248322147651,"['13600_4', '192.168.220.51']","('13600_4', '192.168.220.51')",130,0.01453693833943834,8.775000000000002,313,4.801113162297422e-06,0.0006241447110986648,744,,,74
84,11698_111,192.168.220.45,0.861271676300578,"['11698_111', '192.168.220.45']","('11698_111', '192.168.220.45')",149,0.010004476116724444,7.535000000000002,375,4.122665262440008e-06,0.0006142771241035612,745,,,74
178,10088_36,192.168.220.47,0.8325991189427313,"['10088_36', '192.168.220.47']","('10088_36', '192.168.220.47')",189,0.012716228762036217,5.881999999999999,678,3.2182504410978254e-06,0.000608249333367489,746,,,74
6,10708_220,192.168.220.43,1.0,"['10708_220', '192.168.220.43']","('10708_220', '192.168.220.43')",128,0.014459421502976194,8.668000000000001,265,4.742569674164564e-06,0.0006070489182930642,747,,,74
494,10621_95,192.168.220.51,0.3456521739130435,"['10621_95', '192.168.220.51']","('10621_95', '192.168.220.51')",159,0.014565877553613403,6.964999999999999,266,3.8107980826668407e-06,0.0006059168951440277,748,,,74
478,13885_210,192.168.220.51,0.43018018018018017,"['13885_210', '192.168.220.51']","('13885_210', '192.168.220.51')",191,0.006218209582738376,5.747,273,3.1443871616778655e-06,0.0006005779478804723,749,,,74
307,10045_26,192.168.220.47,0.40384615384615385,"['10045_26', '192.168.220.47']","('10045_26', '192.168.220.47')",126,0.004726252295360672,8.687000000000003,969,4.7529652468236705e-06,0.0005988736210997825,750,,,75
240,11729_83,192.168.220.48,0.4868913857677903,"['11729_83', '192.168.220.48']","('11729_83', '192.168.220.48')",130,0.01247643772893773,8.397,281,4.594295979921531e-06,0.0005972584773897991,751,,,75
561,10027_202,192.168.210.47,0.30566037735849055,"['10027_202', '192.168.210.47']","('10027_202', '192.168.210.47')",162,0.002842747408089909,6.710999999999997,930,3.671825690276692e-06,0.0005948357618248241,752,,,75
320,10580_66,192.168.220.47,0.4106583072100313,"['10580_66', '192.168.220.47']","('10580_66', '192.168.220.47')",131,0.02244583044182281,8.23,227,4.502924367602025e-06,0.0005898830921558652,753,,,75
348,11620_144,192.168.220.51,0.4176470588235294,"['11620_144', '192.168.220.51']","('11620_144', '192.168.220.51')",142,0.012018639615470601,7.573999999999998,323,4.144003543161328e-06,0.0005884485031289085,754,,,75
759,10185_224,192.168.220.51,0.2783018867924528,"['10185_224', '192.168.220.51']","('10185_224', '192.168.220.51')",236,0.004783742922803698,4.535,435,2.4812590531075557e-06,0.0005855771365333831,755,,,75
323,10904_58,192.168.220.47,0.425,"['10904_58', '192.168.220.47']","('10904_58', '192.168.220.47')",136,0.005981745975407798,7.807999999999994,1907,4.272033227489257e-06,0.0005809965189385389,756,,,75
321,12500_78,192.168.220.51,0.5078369905956113,"['12500_78', '192.168.220.51']","('12500_78', '192.168.220.51')",162,0.007723765432098765,6.551999999999999,260,3.5848311611820734e-06,0.0005807426481114959,757,,,75
252,12582_50,192.168.220.49,0.46715328467153283,"['12582_50', '192.168.220.49']","('12582_50', '192.168.220.49')",128,0.015138467261904761,8.234,267,4.505112909214468e-06,0.0005766544523794519,758,,,75
181,10085_124,192.168.220.47,0.5478260869565217,"['10085_124', '192.168.220.47']","('10085_124', '192.168.220.47')",126,0.00526422592196913,8.363999999999999,349,4.576240511618874e-06,0.0005766063044639781,759,,,75
5,14155_88,192.168.210.54,1.0,"['14155_88', '192.168.210.54']","('14155_88', '192.168.210.54')",128,0.002086471276754246,8.206999999999997,962,4.490340253330474e-06,0.0005747635524263007,760,,,76
85,10320_211,192.168.220.51,0.7586206896551724,"['10320_211', '192.168.220.51']","('10320_211', '192.168.220.51')",132,0.026887289562289557,7.847999999999999,188,4.293918643613693e-06,0.0005667972609570075,761,,,76
160,11495_114,192.168.210.45,0.5981735159817352,"['11495_114', '192.168.210.45']","('11495_114', '192.168.210.45')",131,0.015298018351453464,7.887999999999999,216,4.315804059738125e-06,0.0005653703318256944,762,,,76
359,10416_44,192.168.220.45,0.3793103448275862,"['10416_44', '192.168.220.45']","('10416_44', '192.168.220.45')",132,0.012586020923520923,7.6690000000000005,272,4.195981406456856e-06,0.000553869545652305,763,,,76
143,10698_157,192.168.210.55,0.9805825242718447,"['10698_157', '192.168.210.55']","('10698_157', '192.168.210.55')",202,0.0028818587423828494,4.985999999999998,664,2.728017119910533e-06,0.0005510594582219276,764,,,76
264,11338_27,192.168.220.49,0.44366197183098594,"['11338_27', '192.168.220.49']","('11338_27', '192.168.220.49')",126,0.008625509058842391,7.859999999999998,248,4.300484268451021e-06,0.0005418610178248287,765,,,76
20,10510_126,192.168.220.51,1.0,"['10510_126', '192.168.220.51']","('10510_126', '192.168.220.51')",137,0.013315151778472947,7.117,312,3.893962663939685e-06,0.0005334728849597368,766,,,76
571,12073_102,192.168.220.47,0.27425373134328357,"['12073_102', '192.168.220.47']","('12073_102', '192.168.220.47')",147,0.009020872760248507,6.505,503,3.5591157972358656e-06,0.0005231900221936722,767,,,76
586,10897_222,192.168.220.51,0.3132969034608379,"['10897_222', '192.168.220.51']","('10897_222', '192.168.220.51')",172,0.0072114829652791335,5.497000000000001,262,3.0076033109001624e-06,0.000517307769474828,768,,,76
713,11040_216,192.168.220.51,0.3587257617728532,"['11040_216', '192.168.220.51']","('11040_216', '192.168.220.51')",259,0.002530127093271046,3.6219999999999986,619,1.981724430067379e-06,0.0005132666273874511,769,,,76
4,14154_89,192.168.210.54,1.0,"['14154_89', '192.168.210.54']","('14154_89', '192.168.210.54')",128,0.007363707950036075,7.29,244,3.988617088677857e-06,0.0005105429873507657,770,,,77
636,10185_218,192.168.220.51,0.31208053691275167,"['10185_218', '192.168.220.51']","('10185_218', '192.168.220.51')",186,0.003332027020822142,4.966,519,2.717074411848318e-06,0.0005053758406037872,771,,,77
382,12669_235,192.168.220.48,0.3888888888888889,"['12669_235', '192.168.220.48']","('12669_235', '192.168.220.48')",140,0.007656273964131106,6.563000000000001,280,3.5908496506162934e-06,0.0005027189510862811,772,,,77
628,12137_135,192.168.220.50,0.24315068493150685,"['12137_135', '192.168.220.50']","('12137_135', '192.168.220.50')",142,0.007013662657189997,6.455000000000001,315,3.531759027080325e-06,0.0005015097818454062,773,,,77
384,10045_27,192.168.220.42,0.45429362880886426,"['10045_27', '192.168.220.42']","('10045_27', '192.168.220.42')",164,0.0026911829851892013,5.558999999999998,553,3.0415257058930315e-06,0.0004988102157664571,774,,,77
350,10146_183,192.168.220.47,0.39296187683284456,"['10146_183', '192.168.220.47']","('10146_183', '192.168.220.47')",134,0.0063339589307872856,6.800000000000001,338,3.720520741153557e-06,0.0004985497793145767,775,,,77
333,10045_250,192.168.220.47,0.42813455657492355,"['10045_250', '192.168.220.47']","('10045_250', '192.168.220.47')",140,0.006145693366668717,6.397999999999997,700,3.5005723091030066e-06,0.0004900801232744209,776,,,77
370,12407_27,192.168.220.43,0.4096045197740113,"['12407_27', '192.168.220.43']","('12407_27', '192.168.220.43')",145,0.015386321839080456,6.136999999999999,235,3.357769968891084e-06,0.0004868766454892072,777,,,77
167,10045_94,192.168.210.54,0.7058823529411765,"['10045_94', '192.168.210.54']","('10045_94', '192.168.210.54')",156,0.00437752849002849,5.66,263,3.0967863816072246e-06,0.000483098675530727,778,,,77
515,12578_165,192.168.210.54,0.26954732510288065,"['12578_165', '192.168.210.54']","('12578_165', '192.168.210.54')",131,0.012620737913486004,6.682,169,3.6559587635864804e-06,0.0004789305980298289,779,,,77
347,10837_2,192.168.220.47,0.4294117647058823,"['10837_2', '192.168.220.47']","('10837_2', '192.168.220.47')",146,0.017001141552511423,5.981000000000002,192,3.272416846005798e-06,0.00047777285951684654,780,,,78
412,10242_79,192.168.220.51,0.43007915567282323,"['10242_79', '192.168.220.51']","('10242_79', '192.168.220.51')",163,0.004702016810728467,5.343,555,2.923344458821096e-06,0.00047650514678783867,781,,,78
100,10013_240,192.168.220.47,0.8011049723756906,"['10013_240', '192.168.220.47']","('10013_240', '192.168.220.47')",145,0.004179962855186995,5.898,609,3.2270046075475992e-06,0.0004679156680944019,782,,,78
404,10151_16,192.168.220.51,0.35013262599469497,"['10151_16', '192.168.220.51']","('10151_16', '192.168.220.51')",132,0.005224111195173106,6.366000000000001,734,3.4830639762034623e-06,0.00045976444485885704,783,,,78
540,13885_218,192.168.220.51,0.2559055118110236,"['13885_218', '192.168.220.51']","('13885_218', '192.168.220.51')",130,0.007454048897614062,6.419999999999998,477,3.512609287971445e-06,0.0004566392074362879,784,,,78
685,11157_210,192.168.220.47,0.23607038123167157,"['11157_210', '192.168.220.47']","('11157_210', '192.168.220.47')",161,0.008531410825199643,5.167,311,2.8270486278735918e-06,0.0004551548290876483,785,,,78
593,10618_1,192.168.220.47,0.32014388489208634,"['10618_1', '192.168.220.47']","('10618_1', '192.168.220.47')",178,0.009685393258426971,4.598000000000001,222,2.5157285835035373e-06,0.00044779968786362964,786,,,78
163,10093_35,192.168.220.50,0.6545454545454545,"['10093_35', '192.168.220.50']","('10093_35', '192.168.220.50')",144,0.006682864116978694,5.607999999999999,783,3.0683353406454618e-06,0.0004418402890529465,787,,,78
547,10953_25,192.168.220.51,0.28820116054158607,"['10953_25', '192.168.220.51']","('10953_25', '192.168.220.51')",149,0.00575165460937273,5.371999999999999,335,2.939211385511309e-06,0.00043794249644118507,788,,,78
511,10712_187,192.168.220.47,0.32989690721649484,"['10712_187', '192.168.220.47']","('10712_187', '192.168.220.47')",160,0.0061928171806214845,4.949999999999999,693,2.7083202453985443e-06,0.00043333123926376707,789,,,78
292,10088_77,192.168.220.45,0.4605263157894737,"['10088_77', '192.168.220.45']","('10088_77', '192.168.220.45')",140,0.015698809523809528,5.553000000000001,180,3.0382428934743677e-06,0.00042535400508641146,790,,,79
536,10993_237,192.168.220.42,0.30158730158730157,"['10993_237', '192.168.220.42']","('10993_237', '192.168.220.42')",152,0.012598556286549704,5.093000000000002,281,2.7865606080433926e-06,0.00042355721242259565,791,,,79
185,10088_40,192.168.210.53,0.6724137931034483,"['10088_40', '192.168.210.53']","('10088_40', '192.168.210.53')",156,0.0034350446605767803,4.914,534,2.6886233708865553e-06,0.00041942524585830265,792,,,79
611,10672_251,192.168.220.45,0.23117338003502627,"['10672_251', '192.168.220.45']","('10672_251', '192.168.220.45')",132,0.015461297498797497,5.652,190,3.0924092983823383e-06,0.00040819802738646866,793,,,79
352,10479_142,192.168.220.45,0.39067055393586003,"['10479_142', '192.168.220.45']","('10479_142', '192.168.220.45')",134,0.007864087053079592,5.496,289,3.007056175497051e-06,0.0004029455275166049,794,,,79
141,10088_193,192.168.220.47,0.6731707317073171,"['10088_193', '192.168.220.47']","('10088_193', '192.168.220.47')",138,0.014951086956521736,5.287,176,2.89270487624689e-06,0.0003991932729220708,795,,,79
830,192.168.220.2,192.168.220.51,0.966078697421981,"['192.168.220.2', '192.168.220.51']","('192.168.220.2', '192.168.220.51')",10680,3.1367041198501875e-06,0.067,10688,3.665807200842475e-08,0.0003915082090499763,796,,,79
226,12895_187,192.168.220.50,0.627906976744186,"['12895_187', '192.168.220.50']","('12895_187', '192.168.220.50')",162,0.0028471804377820237,4.235,592,2.3171184321743107e-06,0.00037537318601223835,797,,,79
591,10710_220,192.168.220.51,0.2490974729241877,"['10710_220', '192.168.220.51']","('10710_220', '192.168.220.51')",138,0.007993029675638367,4.640999999999998,348,2.5392554058373013e-06,0.0003504172460055476,798,,,79
485,11930_169,192.168.220.47,0.32142857142857145,"['11930_169', '192.168.220.47']","('11930_169', '192.168.220.47')",144,0.00813372909710575,4.3519999999999985,478,2.3811332743382755e-06,0.00034288319150471166,799,,,79
280,14426_254,192.168.210.57,0.6326530612244898,"['14426_254', '192.168.210.57']","('14426_254', '192.168.210.57')",186,0.0019015103280180426,3.27,349,1.789132768172372e-06,0.0003327786948800612,800,,,80
159,10824_249,192.168.220.51,0.5844748858447488,"['10824_249', '192.168.220.51']","('10824_249', '192.168.220.51')",128,0.005903497869318182,4.739999999999999,286,2.593421810745273e-06,0.00033195799177539496,801,,,80
665,10543_117,192.168.210.54,0.3072100313479624,"['10543_117', '192.168.210.54']","('10543_117', '192.168.210.54')",196,0.007670068027210885,3.0149999999999997,201,1.6496132403791133e-06,0.0003233241951143062,802,,,80
19,10088_247,192.168.220.46,1.0,"['10088_247', '192.168.220.46']","('10088_247', '192.168.220.46')",136,0.007592089222052456,4.2639999999999985,318,2.3329853588645233e-06,0.00031728600880557515,803,,,80
197,10067_115,192.168.220.51,0.6597510373443983,"['10067_115', '192.168.220.51']","('10067_115', '192.168.220.51')",159,0.00147149460692486,3.6409999999999996,469,1.992120002726485e-06,0.0003167470804335111,804,,,80
483,10381_231,192.168.220.51,0.2975391498881432,"['10381_231', '192.168.220.51']","('10381_231', '192.168.220.51')",133,0.004883073755818117,4.32,251,2.3636249414387303e-06,0.00031436211721135114,805,,,80
