,0
"('11930_152', '192.168.220.47')",702
"('10055_108', '192.168.220.51')",177
"('10055_108', '192.168.220.47')",212
"('10376_237', '192.168.220.47')",176
"('10376_237', '192.168.220.51')",204
"('10452_76', '192.168.220.43')",123
"('10452_76', '192.168.220.47')",156
"('10452_76', '192.168.220.51')",461
"('10101_24', '192.168.220.51')",118
"('10101_24', '192.168.220.47')",247
"('10139_58', '192.168.220.47')",136
"('10139_58', '192.168.210.45')",152
"('10139_58', '192.168.220.51')",295
"('10107_198', '192.168.220.42')",165
"('10107_198', '192.168.220.47')",320
"('10149_185', '192.168.220.47')",168
"('10149_185', '192.168.220.51')",246
"('10666_198', '192.168.220.42')",132
"('10666_198', '192.168.220.51')",160
"('10666_198', '192.168.220.47')",304
"('10103_73', '192.168.220.47')",157
"('10103_73', '192.168.220.51')",213
"('10045_240', '192.168.210.55')",126
"('10045_240', '192.168.220.48')",132
"('10045_240', '192.168.220.51')",168
"('10045_240', '192.168.220.47')",187
"('10276_59', '192.168.220.47')",294
"('10276_59', '192.168.220.51')",311
"('11092_5', '192.168.220.51')",126
"('11092_5', '192.168.220.43')",151
"('11092_5', '192.168.220.42')",155
"('11092_5', '192.168.220.48')",188
"('10401_83', '192.168.220.50')",122
"('10401_83', '192.168.220.51')",277
"('10401_83', '192.168.220.47')",282
"('10250_15', '192.168.220.50')",128
"('10250_15', '192.168.220.51')",241
"('10250_15', '192.168.220.47')",246
"('10314_52', '192.168.220.47')",133
"('10314_52', '192.168.220.51')",284
"('10701_43', '192.168.220.48')",125
"('10701_43', '192.168.220.51')",128
"('10701_43', '192.168.220.45')",167
"('10701_43', '192.168.220.47')",204
"('10045_96', '192.168.220.47')",123
"('10045_96', '192.168.220.51')",630
"('11406_139', '192.168.220.47')",118
"('11406_139', '192.168.210.53')",136
"('11406_139', '192.168.210.47')",148
"('11406_139', '192.168.210.49')",639
"('10088_60', '192.168.210.53')",122
"('10088_60', '192.168.210.54')",123
"('10088_60', '192.168.220.49')",170
"('10088_60', '192.168.220.47')",207
"('10088_60', '192.168.220.51')",228
"('10106_10', '192.168.220.47')",132
"('10106_10', '192.168.220.45')",138
"('10106_10', '192.168.220.51')",223
"('10314_53', '192.168.210.53')",126
"('10314_53', '192.168.220.51')",184
"('10314_53', '192.168.220.47')",204
"('10528_132', '192.168.220.47')",182
"('10528_132', '192.168.220.51')",312
"('10008_16', '192.168.220.42')",118
"('10008_16', '192.168.220.45')",189
"('10008_16', '192.168.220.51')",206
"('10008_16', '192.168.220.50')",298
"('10150_7', '192.168.220.51')",162
"('10150_7', '192.168.220.47')",320
"('10838_232', '192.168.210.54')",147
"('10838_232', '192.168.220.47')",299
"('10022_68', '192.168.210.53')",173
"('10022_68', '192.168.220.51')",198
"('10022_68', '192.168.220.47')",300
"('10820_125', '192.168.220.42')",238
"('10820_125', '192.168.220.50')",268
"('10820_125', '192.168.220.51')",484
"('10506_244', '192.168.220.43')",118
"('10506_244', '192.168.220.50')",131
"('10506_244', '192.168.220.48')",146
"('10506_244', '192.168.220.51')",148
"('10506_244', '192.168.220.45')",154
"('10506_244', '192.168.210.45')",166
"('10473_157', '192.168.220.48')",285
"('10473_157', '192.168.220.50')",918
"('10106_8', '192.168.220.47')",137
"('10106_8', '192.168.220.51')",272
"('10533_94', '192.168.220.45')",124
"('10533_94', '192.168.220.42')",163
"('10533_94', '192.168.220.51')",277
"('10067_77', '192.168.210.47')",146
"('10067_77', '192.168.210.45')",207
"('10067_77', '192.168.220.47')",361
"('10836_114', '192.168.220.47')",186
"('10836_114', '192.168.220.51')",289
"('11713_175', '192.168.220.48')",118
"('11713_175', '192.168.220.42')",166
"('11713_175', '192.168.220.51')",364
"('11713_175', '192.168.210.55')",367
"('10485_18', '192.168.220.47')",137
"('10485_18', '192.168.220.45')",176
"('10485_18', '192.168.220.51')",328
"('10055_103', '192.168.220.47')",234
"('10055_103', '192.168.220.51')",239
"('10008_32', '192.168.220.43')",168
"('10008_32', '192.168.220.48')",187
"('10008_32', '192.168.220.51')",438
"('12122_156', '192.168.220.47')",172
"('12122_156', '192.168.210.48')",177
"('12122_156', '192.168.210.53')",207
"('12122_156', '192.168.210.47')",378
"('10055_104', '192.168.220.47')",151
"('10055_104', '192.168.220.51')",258
"('10045_141', '192.168.210.57')",139
"('10045_141', '192.168.220.50')",142
"('10045_141', '192.168.220.51')",188
"('10045_141', '192.168.220.47')",212
"('10045_141', '192.168.220.49')",218
"('10347_252', '192.168.220.51')",130
"('10347_252', '192.168.220.42')",146
"('10347_252', '192.168.220.47')",154
"('10057_252', '192.168.210.45')",244
"('10057_252', '192.168.220.47')",478
"('10055_107', '192.168.210.55')",127
"('10055_107', '192.168.220.51')",264
"('10661_52', '192.168.210.52')",262
"('10661_52', '192.168.220.47')",313
"('10661_52', '192.168.210.57')",319
"('10045_43', '192.168.220.47')",279
"('10045_43', '192.168.220.45')",325
"('10102_31', '192.168.220.42')",156
"('10102_31', '192.168.220.47')",374
"('10982_182', '192.168.220.49')",118
"('10982_182', '192.168.210.47')",122
"('10982_182', '192.168.220.42')",198
"('10982_182', '192.168.220.47')",301
"('10773_128', '192.168.210.53')",126
"('10773_128', '192.168.220.47')",170
"('10773_128', '192.168.220.42')",196
"('10773_128', '192.168.220.51')",664
"('11845_16', '192.168.220.45')",130
"('11845_16', '192.168.210.57')",138
"('11845_16', '192.168.220.42')",143
"('11845_16', '192.168.220.50')",264
"('11845_16', '192.168.220.51')",336
"('10472_41', '192.168.210.56')",144
"('10472_41', '192.168.220.49')",170
"('10472_41', '192.168.220.51')",207
"('10472_41', '192.168.220.50')",250
"('10472_41', '192.168.220.42')",367
"('10321_122', '192.168.220.48')",124
"('10321_122', '192.168.220.47')",198
"('10321_122', '192.168.220.51')",535
"('10597_79',)",1247
"('10597_79', '192.168.220.51')",908
"('11013_49', '192.168.220.45')",121
"('11013_49', '192.168.220.47')",158
"('11013_49', '192.168.220.51')",457
"('10155_152', '192.168.210.45')",156
"('10155_152', '192.168.220.47')",170
"('10155_152', '192.168.220.51')",184
"('10125_48', '192.168.210.46')",164
"('10125_48', '192.168.210.54')",202
"('10125_48', '192.168.220.51')",229
"('10125_48', '192.168.220.47')",468
"('10914_187', '192.168.220.48')",136
"('10914_187', '192.168.220.45')",154
"('10914_187', '192.168.220.51')",175
"('10914_187', '192.168.220.47')",244
"('10914_187', '192.168.210.46')",268
"('10098_2', '192.168.220.43')",136
"('10098_2', '192.168.220.51')",210
"('10098_2', '192.168.210.55')",224
"('10098_2', '192.168.220.47')",286
"('10325_8', '192.168.210.52')",124
"('10325_8', '192.168.220.50')",124
"('10325_8', '192.168.220.51')",212
"('10325_8', '192.168.220.42')",229
"('10325_8', '192.168.220.47')",230
"('10812_190', '192.168.220.47')",141
"('10812_190', '192.168.220.51')",533
"('12070_50', '192.168.220.45')",198
"('12070_50', '192.168.210.52')",248
"('12070_50', '192.168.220.48')",391
"('12070_50', '192.168.220.50')",418
"('10927_42', '192.168.220.47')",160
"('10927_42', '192.168.220.48')",262
"('10927_42', '192.168.220.51')",355
"('10139_59', '192.168.210.45')",146
"('10139_59', '192.168.220.51')",151
"('10139_59', '192.168.210.57')",153
"('10139_59', '192.168.220.47')",236
"('10688_20', '192.168.220.50')",289
"('10688_20', '192.168.220.51')",348
"('10688_20', '192.168.220.45')",380
"('10070_206',)",1273
"('10070_206', '192.168.220.51')",368
"('10149_183', '192.168.210.55')",120
"('10149_183', '192.168.220.51')",328
"('13324_113', '192.168.220.51')",172
"('13324_113', '192.168.210.46')",226
"('13324_113', '192.168.220.45')",255
"('13324_113', '192.168.220.49')",563
"('10879_108', '192.168.220.49')",158
"('10879_108', '192.168.210.53')",161
"('10879_108', '192.168.210.54')",168
"('10879_108', '192.168.220.50')",212
"('10879_108', '192.168.220.51')",243
"('10540_65', '192.168.220.47')",156
"('10540_65', '192.168.220.45')",174
"('10540_65', '192.168.220.51')",477
"('10806_36', '192.168.220.45')",158
"('10806_36', '192.168.220.47')",172
"('10806_36', '192.168.220.51')",363
"('11464_227', '192.168.220.51')",160
"('11464_227', '192.168.220.45')",170
"('11464_227', '192.168.220.47')",192
"('11464_227', '192.168.220.42')",195
"('11538_89', '192.168.220.46')",117
"('11538_89', '192.168.220.47')",346
"('11538_89', '192.168.220.51')",565
"('11562_85', '192.168.210.57')",214
"('11562_85', '192.168.210.53')",336
"('11562_85', '192.168.210.52')",342
"('11562_85', '192.168.210.54')",400
"('10467_250', '192.168.220.47')",118
"('10467_250', '192.168.220.43')",164
"('10467_250', '192.168.220.48')",174
"('10467_250', '192.168.220.50')",182
"('10467_250', '192.168.210.55')",326
"('10467_250', '192.168.210.50')",341
"('11023_131', '192.168.210.53')",191
"('11023_131', '192.168.210.47')",220
"('11023_131', '192.168.220.47')",397
"('11994_183', '192.168.210.53')",136
"('11994_183', '192.168.220.47')",148
"('11994_183', '192.168.220.42')",178
"('11994_183', '192.168.220.51')",214
"('11994_183', '192.168.210.54')",217
"('10521_197', '192.168.220.50')",123
"('10521_197', '192.168.220.47')",134
"('10521_197', '192.168.220.45')",179
"('10521_197', '192.168.220.51')",342
"('10067_68', '192.168.220.48')",170
"('10067_68', '192.168.210.46')",202
"('10067_68', '192.168.220.50')",245
"('10067_68', '192.168.220.51')",245
"('10088_168', '192.168.220.42')",168
"('10088_168', '192.168.220.43')",214
"('10088_168', '192.168.220.47')",238
"('10085_42', '192.168.220.50')",166
"('10085_42', '192.168.220.51')",221
"('10085_42', '192.168.210.53')",252
"('10085_42', '192.168.220.47')",307
"('11994_188', '192.168.220.47')",162
"('11994_188', '192.168.220.51')",248
"('11068_28', '192.168.220.47')",315
"('11068_28', '192.168.220.51')",442
"('10397_56', '192.168.220.45')",130
"('10397_56', '192.168.220.51')",247
"('10045_51', '192.168.210.54')",133
"('10045_51', '192.168.220.42')",294
"('10045_51', '192.168.220.47')",380
"('10450_25', '192.168.220.47')",122
"('10450_25', '192.168.210.54')",122
"('10450_25', '192.168.210.55')",130
"('10450_25', '192.168.220.42')",144
"('10450_25', '192.168.220.50')",163
"('10450_25', '192.168.220.45')",166
"('10139_19', '192.168.210.52')",128
"('10139_19', '192.168.220.47')",288
"('10139_19', '192.168.220.51')",302
"('10154_17', '192.168.220.51')",122
"('10154_17', '192.168.210.47')",124
"('10154_17', '192.168.220.47')",382
"('11849_66', '192.168.220.48')",216
"('11849_66', '192.168.220.51')",513
"('10786_218', '192.168.210.47')",156
"('10786_218', '192.168.220.45')",156
"('10786_218', '192.168.220.43')",312
"('10786_218', '192.168.210.55')",468
"('10446_72', '192.168.220.51')",194
"('10446_72', '192.168.220.47')",239
"('10066_228',)",1341
"('10066_228', '192.168.220.51')",378
"('10099_216', '192.168.220.42')",126
"('10099_216', '192.168.220.47')",613
"('10817_105', '192.168.220.47')",129
"('10817_105', '192.168.220.48')",238
"('10817_105', '192.168.220.51')",272
"('10057_89', '192.168.210.46')",117
"('10057_89', '192.168.210.56')",142
"('10057_89', '192.168.220.50')",222
"('10057_89', '192.168.220.51')",272
"('10057_89', '192.168.220.42')",482
"('10045_127', '192.168.220.49')",132
"('10045_127', '192.168.220.47')",138
"('10045_127', '192.168.220.51')",230
"('10346_8', '192.168.220.50')",119
"('10346_8', '192.168.220.51')",182
"('10346_8', '192.168.220.47')",259
"('10446_91', '192.168.220.47')",213
"('10446_91', '192.168.220.51')",292
"('10118_198', '192.168.220.51')",158
"('10118_198', '192.168.220.47')",302
"('10045_244', '192.168.220.47')",136
"('10045_244', '192.168.210.54')",152
"('10045_244', '192.168.220.49')",159
"('10045_244', '192.168.220.43')",340
"('10099_121', '192.168.220.47')",122
"('10099_121', '192.168.220.42')",208
"('10099_121', '192.168.220.48')",209
"('10099_121', '192.168.220.51')",453
"('12369_30', '192.168.210.55')",127
"('12369_30', '192.168.220.50')",128
"('12369_30', '192.168.220.47')",139
"('12369_30', '192.168.220.45')",194
"('12369_30', '192.168.220.51')",216
"('13215_218',)",1361
"('13215_218', '192.168.220.46')",1361
"('10101_43', '192.168.220.45')",146
"('10101_43', '192.168.220.47')",241
"('10101_43', '192.168.220.51')",262
"('10162_134', '192.168.220.47')",230
"('10162_134', '192.168.220.42')",280
"('10162_134', '192.168.210.48')",293
"('10162_134', '192.168.220.49')",374
"('10407_99', '192.168.220.42')",125
"('10407_99', '192.168.220.47')",174
"('10407_99', '192.168.210.54')",182
"('10407_99', '192.168.220.51')",288
"('10609_92', '192.168.220.50')",120
"('10609_92', '192.168.210.54')",137
"('10609_92', '192.168.220.47')",159
"('10609_92', '192.168.220.51')",329
"('10098_16', '192.168.220.51')",130
"('10098_16', '192.168.220.43')",131
"('10098_16', '192.168.210.55')",264
"('10098_16', '192.168.220.47')",412
"('11274_154', '192.168.220.42')",120
"('11274_154', '192.168.210.48')",124
"('11274_154', '192.168.210.55')",134
"('11274_154', '192.168.220.48')",267
"('11274_154', '192.168.220.51')",309
"('10712_182', '192.168.220.42')",128
"('10712_182', '192.168.210.50')",234
"('10712_182', '192.168.220.47')",847
"('12091_134',)",1383
"('12091_134', '192.168.220.51')",1218
"('10092_239', '192.168.210.53')",122
"('10092_239', '192.168.210.55')",170
"('10092_239', '192.168.220.42')",245
"('10092_239', '192.168.220.47')",348
"('11041_165', '192.168.220.45')",120
"('11041_165', '192.168.220.51')",153
"('11041_165', '192.168.220.42')",195
"('11041_165', '192.168.220.50')",202
"('10268_19', '192.168.210.45')",142
"('10268_19', '192.168.220.51')",221
"('10268_19', '192.168.220.47')",397
"('10818_150', '192.168.220.47')",122
"('10818_150', '192.168.220.51')",304
"('10818_150', '192.168.220.48')",342
"('13802_28', '192.168.210.57')",142
"('13802_28', '192.168.210.47')",179
"('13802_28', '192.168.210.53')",184
"('13802_28', '192.168.210.49')",195
"('13802_28', '192.168.220.47')",284
"('11761_123', '192.168.210.52')",144
"('11761_123', '192.168.210.47')",144
"('11761_123', '192.168.220.51')",355
"('11761_123', '192.168.210.55')",430
"('10057_186',)",1396
"('10057_186', '192.168.210.53')",1245
"('11948_124', '192.168.220.43')",175
"('11948_124', '192.168.210.53')",181
"('11948_124', '192.168.220.45')",193
"('11948_124', '192.168.220.51')",588
"('10518_106', '192.168.220.45')",161
"('10518_106', '192.168.220.47')",215
"('10518_106', '192.168.220.51')",325
"('10005_251', '192.168.220.31')",488
"('192.168.220.255', '192.168.220.31')",705
"('10123_71',)",1406
"('10123_71', '192.168.220.51')",1292
"('10098_54', '192.168.220.51')",156
"('10098_54', '192.168.210.48')",158
"('10098_54', '192.168.210.47')",205
"('10098_54', '192.168.220.47')",212
"('10250_27', '192.168.210.54')",122
"('10250_27', '192.168.210.57')",138
"('10250_27', '192.168.220.51')",220
"('10250_27', '192.168.220.47')",311
"('10446_71', '192.168.220.47')",170
"('10446_71', '192.168.220.51')",359
"('13902_27', '192.168.220.43')",124
"('13902_27', '192.168.220.50')",126
"('13902_27', '192.168.210.47')",198
"('13902_27', '192.168.220.51')",570
"('11023_80', '192.168.210.46')",118
"('11023_80', '192.168.210.48')",271
"('11023_80', '192.168.220.47')",272
"('11023_80', '192.168.210.55')",523
"('10038_114', '192.168.210.55')",130
"('10038_114', '192.168.220.48')",150
"('10038_114', '192.168.220.51')",509
"('11427_106', '192.168.210.55')",126
"('11427_106', '192.168.210.46')",149
"('11427_106', '192.168.220.48')",185
"('11427_106', '192.168.220.51')",187
"('11427_106', '192.168.220.43')",188
"('11397_27', '192.168.210.53')",190
"('11397_27', '192.168.210.47')",303
"('11397_27', '192.168.220.47')",467
"('10170_52', '192.168.220.42')",142
"('10170_52', '192.168.220.46')",180
"('10170_52', '192.168.210.57')",193
"('10170_52', '192.168.220.51')",234
"('10170_52', '192.168.220.47')",370
"('10045_221', '192.168.210.53')",130
"('10045_221', '192.168.220.45')",138
"('10045_221', '192.168.220.51')",182
"('10045_221', '192.168.220.47')",184
"('10045_221', '192.168.210.47')",208
"('11009_148', '192.168.210.46')",120
"('11009_148', '192.168.210.57')",150
"('11009_148', '192.168.210.47')",186
"('11009_148', '192.168.210.55')",258
"('11009_148', '192.168.220.47')",384
"('10139_29', '192.168.220.48')",120
"('10139_29', '192.168.220.51')",124
"('10139_29', '192.168.220.42')",150
"('10139_29', '192.168.220.47')",380
"('10914_185', '192.168.210.45')",128
"('10914_185', '192.168.220.42')",130
"('10914_185', '192.168.220.47')",134
"('10914_185', '192.168.220.43')",174
"('10914_185', '192.168.220.48')",290
"('10914_185', '192.168.220.51')",324
"('11348_53', '192.168.220.47')",256
"('11348_53', '192.168.220.51')",544
"('11595_97', '192.168.210.52')",275
"('11595_97', '192.168.210.57')",344
"('11595_97', '192.168.210.54')",393
"('11595_97', '192.168.210.53')",433
"('10055_106', '192.168.220.50')",120
"('10055_106', '192.168.220.47')",223
"('10055_106', '192.168.220.51')",277
"('11035_254', '192.168.210.56')",122
"('11035_254', '192.168.210.54')",320
"('11035_254', '192.168.210.50')",322
"('11035_254', '192.168.220.47')",691
"('10082_112', '192.168.210.54')",145
"('10082_112', '192.168.220.42')",284
"('10082_112', '192.168.220.47')",374
"('10194_89', '192.168.220.47')",142
"('10194_89', '192.168.220.51')",421
"('10558_185', '192.168.220.42')",143
"('10558_185', '192.168.210.45')",154
"('10558_185', '192.168.220.43')",197
"('10558_185', '192.168.220.47')",586
"('10099_138', '192.168.220.46')",118
"('10099_138', '192.168.210.52')",119
"('10099_138', '192.168.220.45')",138
"('10099_138', '192.168.220.47')",144
"('10099_138', '192.168.220.42')",161
"('10099_138', '192.168.220.43')",236
"('10099_138', '192.168.220.51')",292
"('10660_220', '192.168.220.46')",138
"('10660_220', '192.168.210.57')",142
"('10660_220', '192.168.210.52')",197
