,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
1179,13653_95,192.168.220.47,1.0,"['13653_95', '192.168.220.47']","('13653_95', '192.168.220.47')",74,0.04076992804492805,11.119,190,6.083598547189176e-06,0.00045018629249199903,497,,,49
1075,13319_145,192.168.220.51,0.8064516129032258,"['13319_145', '192.168.220.51']","('13319_145', '192.168.220.51')",50,0.07775968803418805,16.435,201,8.99217035012628e-06,0.00044960851750631395,498,,,49
851,12087_130,192.168.220.47,1.0,"['12087_130', '192.168.220.47']","('12087_130', '192.168.220.47')",48,0.0043557484756976015,17.080999999999992,1680,9.345619820535862e-06,0.0004485897513857214,499,,,49
1118,10343_124,192.168.210.55,0.9402985074626866,"['10343_124', '192.168.210.55']","('10343_124', '192.168.210.55')",63,0.04190323129251701,12.923000000000004,147,7.070630814401092e-06,0.0004454497413072688,500,,,50
823,12752_16,192.168.220.47,0.8043478260869565,"['12752_16', '192.168.220.47']","('12752_16', '192.168.220.47')",37,0.028807055474064768,21.887000000000008,2859,1.1975152567886459e-05,0.00044308064501179896,501,,,50
453,11781_171,192.168.220.47,1.0,"['11781_171', '192.168.220.47']","('11781_171', '192.168.220.47')",32,0.0474002536176951,25.06200000000001,331,1.3712307472763301e-05,0.00043879383912842564,502,,,50
1439,13697_113,192.168.210.48,1.0,"['13697_113', '192.168.210.48']","('13697_113', '192.168.210.48')",120,0.007044466742042963,6.682999999999999,347,3.6565058989895904e-06,0.00043878070787875084,503,,,50
706,11500_106,192.168.210.56,0.85,"['11500_106', '192.168.210.56']","('11500_106', '192.168.210.56')",34,0.06438730632112984,23.466,296,1.2839079369398435e-05,0.0004365286985595468,504,,,50
1383,13345_53,192.168.220.51,1.0,"['13345_53', '192.168.220.51']","('13345_53', '192.168.220.51')",104,0.016027598443223438,7.602999999999996,245,4.159870469851541e-06,0.00043262652886456025,505,,,50
1209,13216_252,192.168.220.46,1.0,"['13216_252', '192.168.220.46']","('13216_252', '192.168.220.46')",78,0.019166396103896102,10.136,264,5.545764445931242e-06,0.0004325696267826369,506,,,50
966,12276_69,192.168.210.52,1.0,"['12276_69', '192.168.210.52']","('12276_69', '192.168.210.52')",54,0.07391327160493827,14.604999999999997,111,7.990912562433483e-06,0.00043150927837140807,507,,,50
1356,13932_238,192.168.210.47,0.8163265306122449,"['13932_238', '192.168.210.47']","('13932_238', '192.168.210.47')",80,0.036314841269841275,9.832999999999998,151,5.3799824187886644e-06,0.00043039859350309316,508,,,50
1345,14525_191,192.168.220.47,1.0,"['14525_191', '192.168.220.47']","('14525_191', '192.168.220.47')",96,0.02259148178210678,8.190000000000001,188,4.481038951477592e-06,0.00043017973934184885,509,,,50
1244,10708_91,192.168.210.45,1.0,"['10708_91', '192.168.210.45']","('10708_91', '192.168.210.45')",82,0.01536236119810366,9.562999999999997,615,5.232255859948743e-06,0.0004290449805157969,510,,,51
898,12423_138,192.168.210.53,1.0,"['12423_138', '192.168.210.53']","('12423_138', '192.168.210.53')",50,0.06877464646464646,15.597999999999999,189,8.534218017722524e-06,0.0004267109008861262,511,,,51
1462,10009_3,192.168.220.49,0.828125,"['10009_3', '192.168.220.49']","('10009_3', '192.168.220.49')",106,0.016579952830188677,7.2780000000000005,135,3.982051463840527e-06,0.0004220974551670959,512,,,51
1072,12768_15,192.168.210.54,1.0,"['12768_15', '192.168.210.54']","('12768_15', '192.168.210.54')",62,0.035813280849974406,12.395999999999999,323,6.782290456961688e-06,0.0004205020083316246,513,,,51
1214,14406_60,192.168.220.48,1.0,"['14406_60', '192.168.220.48']","('14406_60', '192.168.220.48')",78,0.02536176046176046,9.769999999999996,160,5.345512888392681e-06,0.0004169500052946291,514,,,51
935,12121_166,192.168.220.42,1.0,"['12121_166', '192.168.220.42']","('12121_166', '192.168.220.42')",52,0.040462606837606836,14.643,124,8.011703707751696e-06,0.0004166085928030882,515,,,51
1103,14596_207,192.168.220.51,1.0,"['14596_207', '192.168.220.51']","('14596_207', '192.168.220.51')",64,0.012485935474690912,11.876,794,6.497780047344064e-06,0.0004158579230300201,516,,,51
1237,11997_24,192.168.220.47,0.7804878048780488,"['11997_24', '192.168.220.47']","('11997_24', '192.168.220.47')",64,0.03790279317037129,11.875,194,6.497232911940953e-06,0.00041582290636422097,517,,,51
1338,13130_38,192.168.220.51,1.0,"['13130_38', '192.168.220.51']","('13130_38', '192.168.220.51')",96,0.004212549058323732,7.904999999999999,396,4.325105361591009e-06,0.00041521011471273687,518,,,51
604,13300_227,192.168.220.50,1.0,"['13300_227', '192.168.220.50']","('13300_227', '192.168.220.50')",36,0.032875931407810276,20.878,340,1.1423092946147639e-05,0.000411231346061315,519,,,51
1255,10343_84,192.168.210.53,1.0,"['10343_84', '192.168.210.53']","('10343_84', '192.168.210.53')",84,0.020937103174603174,8.937,182,4.889749097601372e-06,0.00041073892419851525,520,,,52
1361,10718_92,192.168.220.51,1.0,"['10718_92', '192.168.220.51']","('10718_92', '192.168.220.51')",100,0.015361083333333334,7.477000000000001,209,4.09093140905958e-06,0.00040909314090595804,521,,,52
1358,10553_234,192.168.220.47,0.8585858585858586,"['10553_234', '192.168.220.47']","('10553_234', '192.168.220.47')",85,0.026946362787539258,8.767,208,4.796736079072533e-06,0.00040772256672116534,522,,,52
1076,13596_66,192.168.220.47,1.0,"['13596_66', '192.168.220.47']","('13596_66', '192.168.220.47')",62,0.021682358289473274,12.003,460,6.567266243539138e-06,0.00040717050709942657,523,,,52
968,10759_250,192.168.220.51,0.8888888888888888,"['10759_250', '192.168.220.51']","('10759_250', '192.168.220.51')",48,0.025633566958328854,15.489,632,8.474580258783446e-06,0.00040677985242160543,524,,,52
1288,13586_73,192.168.220.47,0.8295454545454546,"['13586_73', '192.168.220.47']","('13586_73', '192.168.220.47')",73,0.02577540625280351,10.179000000000006,351,5.569291268265011e-06,0.00040655826258334575,525,,,52
1380,10694_36,192.168.220.50,0.9230769230769231,"['10694_36', '192.168.220.50']","('10694_36', '192.168.220.50')",96,0.018970982142857137,7.6910000000000025,201,4.208018385325296e-06,0.00040396976499122836,526,,,52
1080,14163_38,192.168.220.51,1.0,"['14163_38', '192.168.220.51']","('14163_38', '192.168.220.51')",62,0.012507162995709684,11.874999999999995,1365,6.49723291194095e-06,0.0004028284405403389,527,,,52
1256,12830_140,192.168.220.47,1.0,"['12830_140', '192.168.220.47']","('12830_140', '192.168.220.47')",84,0.01661750755857899,8.737,273,4.780322016979209e-06,0.00040154704942625355,528,,,52
835,11655_108,192.168.220.48,1.0,"['11655_108', '192.168.220.48']","('11655_108', '192.168.220.48')",46,0.006113340834165205,15.954,1985,8.728998221229976e-06,0.0004015339181765789,529,,,52
382,13299_55,192.168.220.45,1.0,"['13299_55', '192.168.220.45']","('13299_55', '192.168.220.45')",30,0.004970264201077669,24.413,8729,1.3357216596144379e-05,0.0004007164978843314,530,,,53
1099,10531_53,192.168.220.51,1.0,"['10531_53', '192.168.220.51']","('10531_53', '192.168.220.51')",64,0.03414010416666667,11.443,285,6.260870417797081e-06,0.0004006957067390132,531,,,53
1416,10789_68,192.168.210.54,1.0,"['10789_68', '192.168.210.54']","('10789_68', '192.168.210.54')",113,0.014238727349346822,6.470999999999999,237,3.540513193530097e-06,0.00040007799086890097,532,,,53
1183,14105_112,192.168.210.57,0.8648648648648649,"['14105_112', '192.168.210.57']","('14105_112', '192.168.210.57')",64,0.0722625,11.405999999999999,129,6.240626407881979e-06,0.00039940009010444664,533,,,53
621,14465_225,192.168.220.51,1.0,"['14465_225', '192.168.220.51']","('14465_225', '192.168.220.51')",36,0.09876326234293231,20.264999999999997,615,1.1087698944040707e-05,0.00039915716198546543,534,,,53
779,11123_33,192.168.210.55,1.0,"['11123_33', '192.168.210.55']","('11123_33', '192.168.210.55')",44,0.04342499923084162,16.549000000000003,243,9.054543786080914e-06,0.0003983999265875602,535,,,53
1016,13128_215,192.168.220.51,1.0,"['13128_215', '192.168.220.51']","('13128_215', '192.168.220.51')",57,0.03776689830637199,12.716,145,6.95737378595715e-06,0.00039657030579955756,536,,,53
1106,11061_99,192.168.220.45,1.0,"['11061_99', '192.168.220.45']","('11061_99', '192.168.220.45')",65,0.027047995386073304,11.130999999999998,527,6.090164172026505e-06,0.0003958606711817228,537,,,53
1060,11243_142,192.168.210.56,1.0,"['11243_142', '192.168.210.56']","('11243_142', '192.168.210.56')",61,0.030479232607101454,11.853999999999997,197,6.4857430684756255e-06,0.00039563032717701313,538,,,53
1234,13650_64,192.168.220.51,1.0,"['13650_64', '192.168.220.51']","('13650_64', '192.168.220.51')",81,0.014784164407191783,8.922000000000004,270,4.881542066554712e-06,0.0003954049073909317,539,,,53
791,10098_8,192.168.220.50,0.8636363636363636,"['10098_8', '192.168.220.50']","('10098_8', '192.168.220.50')",38,0.0887046888053467,18.995999999999995,183,1.039338411749308e-05,0.00039494859646473703,540,,,54
677,13032_70,192.168.220.50,1.0,"['13032_70', '192.168.220.50']","('13032_70', '192.168.220.50')",39,0.07220948170603342,18.424000000000003,124,1.0080422666913696e-05,0.00039313648400963417,541,,,54
1303,10547_35,192.168.210.57,0.7333333333333333,"['10547_35', '192.168.210.57']","('10547_35', '192.168.210.57')",66,0.07231701101928374,10.876,134,5.950644644233247e-06,0.00039274254651939426,542,,,54
1181,14007_47,192.168.220.51,1.0,"['14007_47', '192.168.220.51']","('14007_47', '192.168.220.51')",74,0.040247133497133505,9.691000000000004,179,5.302289191546931e-06,0.00039236940017447293,543,,,54
1031,14152_202,192.168.220.51,1.0,"['14152_202', '192.168.220.51']","('14152_202', '192.168.220.51')",59,0.0429126552355366,12.049000000000003,206,6.592434472082237e-06,0.000388953633852852,544,,,54
1138,11010_152,192.168.220.47,1.0,"['11010_152', '192.168.220.47']","('11010_152', '192.168.220.47')",69,0.011784245119219543,10.185999999999998,456,5.573121216086782e-06,0.00038454536390998794,545,,,54
429,12350_210,192.168.210.48,1.0,"['12350_210', '192.168.210.48']","('12350_210', '192.168.210.48')",30,0.07246853522695629,23.393000000000004,378,1.2799138484971348e-05,0.00038397415454914045,546,,,54
1116,12167_206,192.168.220.51,1.0,"['12167_206', '192.168.220.51']","('12167_206', '192.168.220.51')",67,0.0020496868101741875,10.386999999999999,11598,5.683095432112057e-06,0.0003807673939515078,547,,,54
692,10110_52,192.168.220.47,0.75,"['10110_52', '192.168.220.47']","('10110_52', '192.168.220.47')",30,0.03336882251473778,23.145999999999997,1729,1.2663996040402972e-05,0.00037991988121208913,548,,,54
1280,11771_72,192.168.220.51,0.7272727272727273,"['11771_72', '192.168.220.51']","('11771_72', '192.168.220.51')",64,0.009492253715798527,10.821,1384,5.920552197062152e-06,0.0003789153406119777,549,,,54
633,12443_229,192.168.210.53,1.0,"['12443_229', '192.168.210.53']","('12443_229', '192.168.210.53')",37,0.03820954413059676,18.705000000000002,94,1.0234167715187835e-05,0.0003786642054619499,550,,,55
896,10244_181,192.168.220.50,1.0,"['10244_181', '192.168.220.50']","('10244_181', '192.168.220.50')",50,0.03325711111111111,13.820000000000002,194,7.561411270991493e-06,0.00037807056354957467,551,,,55
417,11011_95,192.168.220.47,1.0,"['11011_95', '192.168.220.47']","('11011_95', '192.168.220.47')",30,0.028853943993614236,22.811999999999994,674,1.2481252815763956e-05,0.00037443758447291866,552,,,55
443,11010_225,192.168.220.44,1.0,"['11010_225', '192.168.220.44']","('11010_225', '192.168.220.44')",31,0.08115927933962502,22.072,604,1.2076372617461955e-05,0.0003743675511413206,553,,,55
1137,12954_15,192.168.220.47,0.8405797101449275,"['12954_15', '192.168.220.47']","('12954_15', '192.168.220.47')",58,0.028948849282901003,11.796000000000001,211,6.4540092150951985e-06,0.0003743325344755215,554,,,55
1335,11729_11,192.168.210.55,1.0,"['11729_11', '192.168.210.55']","('11729_11', '192.168.210.55')",96,0.014819308035714289,7.103,197,3.886302768296134e-06,0.00037308506575642884,555,,,55
1112,13855_165,192.168.210.55,1.0,"['13855_165', '192.168.210.55']","('13855_165', '192.168.210.55')",66,0.013885851648941254,10.322,573,5.6475316309098535e-06,0.0003727370876400503,556,,,55
1122,11820_219,192.168.220.51,0.9411764705882353,"['11820_219', '192.168.220.51']","('11820_219', '192.168.220.51')",64,0.032612295386904765,10.612000000000002,143,5.806200897811992e-06,0.0003715968574599675,557,,,55
981,10383_22,192.168.220.51,0.8545454545454545,"['10383_22', '192.168.220.51']","('10383_22', '192.168.220.51')",47,0.08411066362715298,14.426999999999998,201,7.893522460679758e-06,0.0003709955556519486,558,,,55
1212,13495_125,192.168.220.50,1.0,"['13495_125', '192.168.220.50']","('13495_125', '192.168.220.50')",78,0.018197366767219707,8.687999999999997,344,4.7535123822267775e-06,0.00037077396581368865,559,,,55
20,11854_182,192.168.220.49,1.0,"['11854_182', '192.168.220.49']","('11854_182', '192.168.220.49')",24,0.15981108014418158,28.229,928,1.5445085294415257e-05,0.00037068204706596614,560,,,56
618,14333_21,192.168.210.49,1.0,"['14333_21', '192.168.210.49']","('14333_21', '192.168.210.49')",36,0.02704566882373779,18.687000000000005,1141,1.0224319277931842e-05,0.0003680754940055463,561,,,56
1199,12110_204,192.168.220.42,1.0,"['12110_204', '192.168.220.42']","('12110_204', '192.168.220.42')",77,0.018696838515020332,8.736,218,4.779774881576099e-06,0.0003680426658813596,562,,,56
986,11045_203,192.168.220.42,1.0,"['11045_203', '192.168.220.42']","('11045_203', '192.168.220.42')",56,0.062345535714285714,12.005000000000004,195,6.568360514345363e-06,0.0003678281888033403,563,,,56
1422,10838_234,192.168.220.51,0.7652173913043478,"['10838_234', '192.168.220.51']","('10838_234', '192.168.220.51')",88,0.01468894751082251,7.589,167,4.152210574207991e-06,0.0003653945305303032,564,,,56
1039,10488_184,192.168.210.56,0.7666666666666667,"['10488_184', '192.168.210.56']","('10488_184', '192.168.210.56')",46,0.08750289855072467,14.517999999999999,156,7.943311782362843e-06,0.00036539234198869076,565,,,56
447,10240_166,192.168.220.46,1.0,"['10240_166', '192.168.220.46']","('10240_166', '192.168.220.46')",32,0.08383487824369543,20.839000000000006,451,1.1401754665426321e-05,0.00036485614929364227,566,,,56
1328,14030_132,192.168.220.51,1.0,"['14030_132', '192.168.220.51']","('14030_132', '192.168.220.51')",94,0.024482556320400504,7.018000000000001,214,3.839796259031715e-06,0.0003609408483489812,567,,,56
1139,13484_52,192.168.220.50,1.0,"['13484_52', '192.168.220.50']","('13484_52', '192.168.220.50')",69,0.040325845410628024,9.535,120,5.216936068661641e-06,0.00035996858873765325,568,,,56
860,13384_214,192.168.220.50,1.0,"['13384_214', '192.168.220.50']","('13384_214', '192.168.220.50')",48,0.0384158328939579,13.516,236,7.395082108445803e-06,0.0003549639412053986,569,,,56
1368,13221_15,192.168.220.46,1.0,"['13221_15', '192.168.220.46']","('13221_15', '192.168.220.46')",101,0.016138449916420213,6.419000000000002,347,3.512062152568337e-06,0.000354718277409402,570,,,57
912,13550_67,192.168.210.46,0.84,"['13550_67', '192.168.210.46']","('13550_67', '192.168.210.46')",42,0.051854813374456216,15.404000000000002,258,8.428073749519029e-06,0.0003539790974797992,571,,,57
665,13898_168,192.168.210.55,1.0,"['13898_168', '192.168.210.55']","('13898_168', '192.168.210.55')",38,0.03104255808553427,17.012,495,9.307867477721221e-06,0.0003536989641534064,572,,,57
1008,11081_172,192.168.220.51,1.0,"['11081_172', '192.168.220.51']","('11081_172', '192.168.220.51')",56,0.048932440476190484,11.529,123,6.307924062464611e-06,0.0003532437474980182,573,,,57
1305,12022_13,192.168.220.47,0.9333333333333333,"['12022_13', '192.168.220.47']","('12022_13', '192.168.220.47')",84,0.01217721560846561,7.653999999999997,179,4.1877743754101925e-06,0.0003517730475344562,574,,,57
1020,11063_194,192.168.220.42,1.0,"['11063_194', '192.168.220.42']","('11063_194', '192.168.220.42')",58,0.060079885057471256,11.063000000000002,129,6.052958964614971e-06,0.0003510716199476683,575,,,57
1347,11167_76,192.168.220.47,1.0,"['11167_76', '192.168.220.47']","('11167_76', '192.168.220.47')",96,0.013426078869047621,6.676999999999999,208,3.653223086570925e-06,0.0003507094163108088,576,,,57
825,10274_221,192.168.210.57,1.0,"['10274_221', '192.168.210.57']","('10274_221', '192.168.210.57')",46,0.04860786749482402,13.922,224,7.617219082108796e-06,0.0003503920777770046,577,,,57
1267,10718_252,192.168.210.54,1.0,"['10718_252', '192.168.210.54']","('10718_252', '192.168.210.54')",84,0.019574149659863944,7.621,198,4.169718907107538e-06,0.0003502563881970332,578,,,57
1085,14164_20,192.168.210.54,1.0,"['14164_20', '192.168.210.54']","('14164_20', '192.168.210.54')",63,0.036629838807425014,10.132,291,5.543575904318799e-06,0.00034924528197208433,579,,,57
1126,10244_191,192.168.220.51,1.0,"['10244_191', '192.168.220.51']","('10244_191', '192.168.220.51')",68,0.03363497899159664,9.385999999999997,163,5.135412893598128e-06,0.00034920807676467274,580,,,58
1114,13974_196,192.168.220.45,1.0,"['13974_196', '192.168.220.45']","('13974_196', '192.168.220.45')",66,0.05851304713804715,9.666,117,5.288610806469159e-06,0.00034904831322696446,581,,,58
1371,11121_177,192.168.210.55,1.0,"['11121_177', '192.168.210.55']","('11121_177', '192.168.210.55')",102,0.017478172834790476,6.2170000000000005,228,3.4015408011399502e-06,0.0003469571617162749,582,,,58
918,12613_98,192.168.220.51,1.0,"['12613_98', '192.168.220.51']","('12613_98', '192.168.220.51')",51,0.07573692810457518,12.202999999999996,101,6.676693324161299e-06,0.00034051135953222625,583,,,58
919,13126_100,192.168.220.51,1.0,"['13126_100', '192.168.220.51']","('13126_100', '192.168.220.51')",51,0.04786366324307502,12.196000000000002,185,6.672863376339527e-06,0.00034031603219331584,584,,,58
212,10284_192,192.168.220.47,1.0,"['10284_192', '192.168.220.47']","('10284_192', '192.168.220.47')",28,0.011813620314979586,21.976000000000006,1806,1.2023847618763321e-05,0.000336667733325373,585,,,58
